"Age","Mean","CI","Infe","Supe"
1718,0.618712707,0.9,0.563053243577526,0.6762302844812
1719,0.620582834,0.9,0.564578543986664,0.676999937503493
1720,0.622452744,0.9,0.56341306074544,0.683374272042348
1721,0.624306478,0.9,0.562236848614522,0.687237354805898
1722,0.626160196,0.9,0.562820773283892,0.691902793061453
1723,0.628013892,0.9,0.563387270032403,0.690751517621584
1724,0.629868741,0.9,0.562092705350282,0.694380680796198
1725,0.63172357,0.9,0.563859205784611,0.698399196334842
1726,0.633578387,0.9,0.562535939773261,0.701654660521368
1727,0.635433173,0.9,0.563699941727677,0.711623525910294
1728,0.637287952,0.9,0.561647695018707,0.710941792895206
1729,0.63914289,0.9,0.559665941880122,0.717747954973398
1730,0.640997807,0.9,0.56503508025526,0.720216370482144
1731,0.642853659,0.9,0.561907363704285,0.72347333335344
1732,0.644709501,0.9,0.563589338078245,0.728405444604438
1733,0.646565325,0.9,0.559997825802221,0.731728422329244
1734,0.648421157,0.9,0.560037840452391,0.734100928315711
1735,0.650276953,0.9,0.559871208771398,0.741205256883924
1736,0.652132781,0.9,0.563048459363848,0.742651320877059
1737,0.653988604,0.9,0.562513090411522,0.749889846561117
1738,0.655844408,0.9,0.560019007346015,0.752092401510174
1739,0.657524601,0.9,0.560708884244411,0.757625835032867
1740,0.659204879,0.9,0.562151465811768,0.760960431672383
1741,0.6610494,0.9,0.56237990665439,0.757403633328259
1742,0.662893855,0.9,0.560212306801769,0.766530960908608
1743,0.66079472,0.9,0.561983757467174,0.757144030413707
1744,0.658695318,0.9,0.569187466935029,0.753387916760333
1745,0.65659565,0.9,0.559414216491968,0.749204755714239
1746,0.654495737,0.9,0.566984728748575,0.740975928629136
1747,0.652395558,0.9,0.566295496514688,0.737378070894721
1748,0.650295081,0.9,0.568950854893301,0.726887013797056
1749,0.648194547,0.9,0.570144533341241,0.726339648757858
1750,0.646093738,0.9,0.57097330041408,0.721576549250584
1751,0.6439936,0.9,0.571823662308996,0.718604060806786
1752,0.641379987,0.9,0.572512031659415,0.706567052616194
1753,0.638766233,0.9,0.572802785107805,0.704469585590894
1754,0.6361523,0.9,0.572326282156855,0.699182554349652
1755,0.633538213,0.9,0.574300994356779,0.695439492667246
1756,0.630924029,0.9,0.575934643749502,0.68584237726618
1757,0.627962652,0.9,0.574250618837337,0.683713548986821
1758,0.624713248,0.9,0.572562112214477,0.681335747624696
1759,0.621209107,0.9,0.571520966728614,0.66953759099878
1760,0.617704965,0.9,0.570160773074256,0.666624841306459
1761,0.614201711,0.9,0.568039041480397,0.662858341009759
1762,0.610698432,0.9,0.564753837775674,0.656298896206308
1763,0.607195163,0.9,0.56427996966933,0.650646924230236
1764,0.60369187,0.9,0.561321351165458,0.646574986877585
1765,0.602493709,0.9,0.560799750473193,0.644345075408022
1766,0.601295789,0.9,0.558053688392653,0.644062072550623
1767,0.600098032,0.9,0.557991521249999,0.641962330239491
1768,0.598900411,0.9,0.557180394519806,0.63906701030969
1769,0.597703163,0.9,0.556720401816703,0.637644529011125
1770,0.59650606,0.9,0.555783118109829,0.638246763884165
1771,0.595309957,0.9,0.555741627860883,0.635113551914225
1772,0.594114013,0.9,0.55248187370426,0.633832754500945
1773,0.592918201,0.9,0.551869560800338,0.632294775612408
1774,0.591722559,0.9,0.550968459095588,0.630151305546054
1775,0.591020531,0.9,0.552213474123688,0.628585278220323
1776,0.590318987,0.9,0.554216872663984,0.626487901158172
1777,0.589617786,0.9,0.551115137637148,0.627798277875698
1778,0.588916948,0.9,0.551955736786023,0.627231304067164
1779,0.588424466,0.9,0.552585832589332,0.625983374696621
1780,0.587932286,0.9,0.551865603271032,0.621554755443349
1781,0.587441181,0.9,0.553672143623574,0.623976977818534
1782,0.586950351,0.9,0.552780968684375,0.620829350669646
1783,0.586459796,0.9,0.55185267644666,0.620113191449569
1784,0.585969565,0.9,0.554836931701824,0.619614143768981
1785,0.58547961,0.9,0.552879128629937,0.6177636622069
1786,0.584990103,0.9,0.551532464395768,0.617507652886514
1787,0.584606881,0.9,0.552150191381209,0.617592212979151
1788,0.584223938,0.9,0.552880916478085,0.614788855643704
1789,0.584211482,0.9,0.552890850618151,0.616291235632433
1790,0.584199246,0.9,0.553404168005583,0.616260251748838
1791,0.584187983,0.9,0.552596921651997,0.61543402315214
1792,0.584216786,0.9,0.553690437475144,0.615565208826825
1793,0.583713203,0.9,0.5523745531977,0.615443370711543
1794,0.583209622,0.9,0.551127910675585,0.616322395026117
1795,0.582706109,0.9,0.550346321881492,0.615042974636359
1796,0.582202805,0.9,0.548520908812713,0.616509864492259
1797,0.581699532,0.9,0.549216446854999,0.615682277754276
1798,0.581196291,0.9,0.546898567946539,0.612742331027101
1799,0.581262532,0.9,0.548217112817794,0.615101400517207
1800,0.581328648,0.9,0.547342632945009,0.614890604293897
1801,0.581395356,0.9,0.546102005671561,0.616430832849293
1802,0.58146195,0.9,0.546517234158334,0.615804615210701
1803,0.581528383,0.9,0.546460485449801,0.615148215630947
1804,0.581594691,0.9,0.54828054347457,0.615167869768007
1805,0.581660914,0.9,0.546699657895784,0.616516232753198
1806,0.581727167,0.9,0.549128309385468,0.61627744020312
1807,0.581793302,0.9,0.547275447217643,0.617578126793701
1808,0.581859306,0.9,0.543318437193148,0.61755783277749
1809,0.583194863,0.9,0.547250462097641,0.618880181889346
1810,0.58453055,0.9,0.550205258366584,0.620749603502952
1811,0.585722958,0.9,0.550504246070522,0.622843716967516
1812,0.586915542,0.9,0.551284030805387,0.624028807077162
1813,0.588108321,0.9,0.551974259512985,0.62573048737557
1814,0.589301271,0.9,0.550556026626391,0.62781328923447
1815,0.590494419,0.9,0.550590859873339,0.6316840803996
1816,0.591687938,0.9,0.550872551966112,0.632916661379567
1817,0.592881658,0.9,0.549152073986034,0.636747156761713
1818,0.594075542,0.9,0.551112377870566,0.636682976387024
1819,0.595872297,0.9,0.551358448084848,0.639485663350587
1820,0.597669064,0.9,0.552309643949162,0.642179596778231
1821,0.599466603,0.9,0.55208495968245,0.64723264291715
1822,0.601264138,0.9,0.550216334009788,0.64900436135491
1823,0.603061685,0.9,0.551311616191218,0.652233537406713
1824,0.604859221,0.9,0.554638840922728,0.655353331697893
1825,0.606656806,0.9,0.55078794658441,0.661330263210385
1826,0.608392781,0.9,0.555395939212759,0.661384294470591
1827,0.610128761,0.9,0.552842456530604,0.66535013388381
1828,0.611864718,0.9,0.554089479342525,0.671721225578397
1829,0.613947039,0.9,0.554295219579748,0.67304858865482
1830,0.616029398,0.9,0.551988686264239,0.676367393947974
1831,0.615712302,0.9,0.555132253868438,0.676477339759189
1832,0.615395,0.9,0.556048519918314,0.674493489908513
1833,0.615077465,0.9,0.555948980541637,0.673343400270508
1834,0.6147597,0.9,0.556670700823299,0.673652186672196
1835,0.614441743,0.9,0.558837363773053,0.670653960618338
1836,0.614123829,0.9,0.557298161467359,0.668268987608049
1837,0.613805671,0.9,0.55541926578415,0.670694630742043
1838,0.613487292,0.9,0.556686229309094,0.67060360484873
1839,0.612833588,0.9,0.556272222332849,0.667375453465283
1840,0.612179779,0.9,0.557137131696883,0.66644913432614
1841,0.6115265,0.9,0.555526815436295,0.66624724536584
1842,0.610873109,0.9,0.556649014275381,0.670122742923151
1843,0.611477167,0.9,0.552797880739166,0.670972274576483
1844,0.612080182,0.9,0.559363276346789,0.666367740404295
1845,0.61268217,0.9,0.556067048063891,0.66331012708993
1846,0.613283388,0.9,0.557598534095006,0.665423630338427
1847,0.614080406,0.9,0.559165566164503,0.668587413666662
1848,0.614876309,0.9,0.557342411011464,0.671241441075623
1849,0.615671326,0.9,0.559622842920603,0.674580164870855
1850,0.616465237,0.9,0.557959445502306,0.672750876812008
1851,0.617258659,0.9,0.559337430996038,0.675976707624248
1852,0.618051009,0.9,0.558799245371443,0.675482669853449
1853,0.61998195,0.9,0.557966732557389,0.678471857110279
1854,0.621911932,0.9,0.558944345021246,0.680927874816592
1855,0.623840938,0.9,0.561727560282399,0.686853468239456
1856,0.625769317,0.9,0.560790560106492,0.687333340479094
1857,0.627696704,0.9,0.566829542289317,0.688381139034006
1858,0.62962315,0.9,0.563689731923186,0.697943407390794
1859,0.63085415,0.9,0.568367988472737,0.695223889989726
1860,0.631032566,0.9,0.564856775291077,0.693432243808689
1861,0.631211572,0.9,0.565097587261067,0.695844748077605
1862,0.631390581,0.9,0.572437018243634,0.692332275011955
1863,0.631422034,0.9,0.570665629380153,0.693994695586814
1864,0.631453485,0.9,0.568573428789696,0.691950877997091
1865,0.631402441,0.9,0.566587644149882,0.695114142484085
1866,0.631351717,0.9,0.566828591212903,0.692744424954598
1867,0.631300979,0.9,0.56947966192696,0.693440187305939
1868,0.631250213,0.9,0.572718167007803,0.689900768686224
